series,time,samples,old_MAE,new_MAE,new_minus_old_MAE,old_RMSE,new_RMSE,old_bias,new_bias,old_corr,new_corr
pv,04:10,334,0.0118972626176219,8.671561029363495,8.659663766745874,0.025808657143983796,13.033339518718929,0.0,-8.619206418585053,0.9646312273919325,-0.39290308044048605
pv,04:20,334,0.012981094952951243,9.76935299853784,9.756371903584888,0.035382690064519995,14.209745162270305,5.619023834049126e-19,-9.760740047297464,0.7802169945010152,-0.11422655687770024
pv,04:30,334,0.0,10.971485296931027,10.971485296931027,0.0,15.457818087842792,0.0,-10.971485296931027,nan,nan
pv,04:40,334,0.165833875106929,12.560656029613543,12.394822154506615,0.359471613674177,16.814286720803555,0.0,-12.033744502360928,0.9646218177189578,-0.37477585158817606
pv,04:50,334,0.18088870829769033,13.70052311078904,13.51963440249135,0.49278202676237765,18.16243157664552,-1.813515825492743e-05,-13.614810535938744,0.7801482091744837,-0.057658243579125176
pv,05:00,334,0.20337895637296835,15.332191182762386,15.128812226389417,0.8325673212621197,19.64281658335415,1.3296084127247384e-17,-14.911652260606699,0.8233499629300052,-0.23234356619288254
pv,05:10,334,4.364455303678358,20.712581090908618,16.34812578723026,9.7051102512925,24.80021047692206,2.904191616718215e-05,-14.628617842187136,0.9732956216589365,0.8818428027908792
pv,05:20,334,9.974600855431994,26.571308200998462,16.596707345566468,19.6434594004549,32.043411339372156,-0.0002558597091546382,-15.405080646256808,0.9824625024240302,0.9655994377508132
pv,05:30,334,16.65923866552609,32.8960863364769,16.23684767095081,32.12578637530021,42.240470056066556,1.3615190146301322e-15,-15.841226464214524,0.9847498669688517,0.977980819452507
pv,05:40,334,26.035042087254062,39.89610252586561,13.861060438611545,44.839348012978775,53.0081719134256,0.00040855431993151286,-15.991309300273105,0.9864556884090876,0.9830754105265422
pv,05:50,334,35.90162035928144,48.19702086338469,12.295400504103249,59.133665277005,65.57573866647336,-0.003560650128311825,-16.00846422746158,0.9872302425051337,0.9853585581848076
pv,06:00,334,46.99542343883661,58.29387935003237,11.29845591119576,74.61320017360018,79.54618428370321,-5.446076058520529e-15,-15.999141868860088,0.987541246988794,0.9864648697947804
pv,06:10,334,58.40765697177075,66.73691849133752,8.32926151956677,88.36069913857101,92.14905613942335,0.005687767322495042,-15.969646485702127,0.9881601632482051,0.9875258901232968
pv,06:20,334,72.80010209580838,79.21055052481466,6.41044842900628,104.92099363975329,107.4411264298973,-0.049595680068430376,-15.979323297949446,0.9879156663131498,0.9876045720036376
pv,06:30,334,92.62929854576562,97.17991219172418,4.550613645958563,129.79870293253512,130.51040729781758,5.446076058520529e-15,-15.442005509252443,0.9857994917173517,0.9858280695683508
pv,06:40,334,110.01874191616767,110.97712274454909,0.9583808283814221,150.8427505649984,150.65495485516155,0.07922224123183173,-14.43924385001266,0.9842862001965382,0.9844574720803699
pv,06:50,334,123.76194538066724,124.01720576326072,0.2552603825934767,165.73313383094418,166.0271019985558,-0.830957955517525,-14.432890501016313,0.9838531196362656,0.9839230269834975
pv,07:00,334,140.06039884516684,140.50354080969356,0.44314196452671695,185.6770880097677,185.9911123372425,-3.5562927715996255,-17.09174151599998,0.9820223080539213,0.982115558919798
pv,07:10,334,154.8904721556886,154.1072426184429,-0.7832295372456883,203.90371556598214,203.83040107948233,-4.4179156971770945,-18.504206399921557,0.9791809467085621,0.979369891337955
pv,07:20,334,171.74785573139434,169.83294792168476,-1.9149078097095753,224.8357465759469,223.60827206550437,-4.528682677502131,-19.365784727861577,0.974805041527409,0.9752791252989521
pv,07:30,334,189.1045765611634,186.29929066366955,-2.80528589749386,246.82042146603766,244.13535168430377,-4.785340034217245,-20.309405463503765,0.9695687102468082,0.970460686321812
pv,07:40,334,203.66197215568863,200.21842380511004,-3.4435483505785953,264.0310566250724,261.26981867868716,-5.058576689478172,-21.173772128762455,0.9649173018821551,0.9659133443626542
pv,07:50,334,215.02775025662962,211.47973503457348,-3.5480152220561365,283.66761243160505,281.38978233867584,-5.058115355004283,-21.793033427358097,0.9591164257808964,0.9600682272334854
pv,08:00,334,228.41285286569712,226.1352686825407,-2.2775841831564207,305.0505855839008,302.9368275059405,-4.957057313943546,-22.368710463745813,0.9522229015972821,0.9532178177742682
pv,08:10,334,238.17352014542342,234.22419052100213,-3.9493296244212956,313.74325926699316,310.7688413248453,-5.227523053892223,-23.314963973328485,0.9488320218089187,0.9501807899155935
pv,08:20,334,258.0402349443969,252.5743768389053,-5.465858105491606,334.51990294437576,330.36977820525306,-5.580770958083808,-24.46178944209358,0.9411841844964104,0.9430874677625083
pv,08:30,334,289.1777373823781,281.5354031599769,-7.642334222401189,369.8444644054283,365.0876371733074,-5.861644568006885,-25.595600003058507,0.9275923884921351,0.9299818193291038
pv,08:40,334,293.07023870829767,286.5678256947967,-6.502413013500984,379.34112838479575,373.4115750417852,-6.1273961933276,-26.599937630320273,0.9230953217379443,0.9260714878206479
pv,08:50,334,316.96033246364414,311.495788091607,-5.464544372037153,404.04383189849636,398.232057461446,-5.994910650128314,-27.325994569451215,0.9136240148153402,0.9167396652100177
pv,09:00,334,349.3178090248075,344.5607969019283,-4.757012122879189,446.59201902533727,442.2743890616183,-5.578534003421724,-27.724749419375318,0.8966982654914635,0.8994094017061798
pv,09:10,334,363.56655603079554,357.1689222140738,-6.397633816721736,472.1899887869047,467.8363544802816,-5.525323866552617,-28.028812392003513,0.8849053100151402,0.8877959611743595
pv,09:20,334,371.6954650556031,365.65909423680273,-6.036370818800378,486.2195071948162,481.3927359622788,-6.132115183917901,-29.09611029366044,0.8804986340425254,0.883650635994388
pv,09:30,334,376.09579234388366,375.4982185293311,-0.5975738145525611,497.6438891818541,493.06220240623014,-6.7734334901624935,-30.459772925960955,0.8776514975326136,0.88069521016563
pv,09:40,334,388.86337425149696,387.63726265723164,-1.2261115942653191,500.86606621032473,496.2497936695236,-6.503215483319077,-30.828053920622562,0.8721999350831465,0.8754384373683306
pv,09:50,334,391.83445461933286,387.23496357147695,-4.599491047855906,508.0166682107257,502.5652092804914,-6.370191317365234,-31.48516643039545,0.8654057374266971,0.8692699258888613
pv,10:00,334,410.4622647562019,404.003255992636,-6.459008763565862,530.8302766967871,526.2907346445676,-7.135072711719372,-33.36950012532132,0.8548323334907086,0.8583252732811025
pv,10:10,334,420.3640076561163,417.11672364563253,-3.2472840104837815,542.2777232287025,539.4998136549666,-8.514364798973515,-36.07978727443527,0.847372354405555,0.849979897042245
pv,10:20,334,430.39073562874245,428.26615939980957,-2.124576228932881,543.1895618317902,541.1152657542099,-9.268108169375527,-37.913846550265646,0.8432390059693727,0.8455190746515353
pv,10:30,334,440.55951133447394,435.51027784460854,-5.049233489865401,551.4143628853333,549.322847130107,-8.769690975192441,-37.615162456651085,0.8381245966299566,0.8404407638748077
pv,10:40,334,446.6847129597947,440.23573922927346,-6.448973730521232,565.9736360395739,561.3731744415751,-7.510968733960642,-35.52381535041781,0.8324999469125178,0.8363701273905866
pv,10:50,334,454.64785671514113,446.8058193359353,-7.842037379205806,578.3548215492941,573.08625789368,-7.004551411462824,-35.13887708239178,0.8266839594526776,0.8310430518998215
pv,11:00,334,455.6889488879384,449.10394626032013,-6.58500262761828,584.0031781707671,580.3979719191635,-7.22891894781868,-36.46291139249943,0.822378516340574,0.8257651399146406
pv,11:10,334,459.2164724123183,451.1685064201197,-8.047965992198613,587.3090844252104,585.214925402306,-6.8311462360992135,-36.196506716119806,0.8192009420915762,0.8216268465418878
pv,11:20,334,461.3181176218991,456.06429891921334,-5.253818702685749,596.0767605168184,593.5551406280205,-6.252500684345517,-34.95040371495478,0.814620131602821,0.8173750016983246
pv,11:30,334,477.90672048759615,470.3988531401196,-7.50786734747652,613.6467129387289,608.921922754272,-6.393685842600511,-34.50603853304326,0.8090953555344093,0.81335037324853
pv,11:40,334,489.9589453806672,477.35496320690845,-12.603982173758766,622.3691047317709,615.8882825450953,-7.5535924294268755,-35.884530294136304,0.8124352066406402,0.8176430030721524
pv,11:50,334,496.72659242942683,489.18344848988943,-7.543143939537401,625.7827245229324,620.5098213561961,-7.7485395637297,-36.56679557978947,0.8129553553735281,0.8173794352566851
pv,12:00,334,495.07645958083816,488.7410532063296,-6.33540637450858,628.5379176870091,624.3929023223509,-6.471637082976948,-35.09613093307035,0.8101769562077633,0.8139715368919803
pv,12:10,334,502.0727287425149,492.30482152070044,-9.767907221814482,629.6382932922302,620.8359624454868,-5.208114371257498,-32.513015261896356,0.8145449020550493,0.8210641655289057
pv,12:20,334,490.46771924721986,480.3842704865293,-10.083448760690544,623.7933303898872,613.8096211644539,-5.185910436270293,-31.917922954265478,0.8200849388338599,0.8271625748809059
pv,12:30,334,478.2788013259196,470.8959265468906,-7.382874779028953,616.0154296204109,608.6053824543969,-6.717520316509779,-33.888217157867075,0.8228360174080355,0.8284220932917382
pv,12:40,334,485.61477232677504,479.8165946191293,-5.798177707645721,626.7777821114511,620.0454577869706,-8.786944867408065,-35.906594900662405,0.8190928891249902,0.8243911396897499
pv,12:50,334,481.87795958083825,477.83334151914545,-4.044618061692802,629.0014032912239,622.3712012578868,-8.567759580838352,-35.328846862262154,0.815393911320937,0.820788617388093
pv,13:00,334,473.77636334473914,465.20339177440576,-8.57297157033338,607.1669164417872,601.2732930916048,-7.0915900342173135,-33.72094119365154,0.8203113674940792,0.825297252740192
pv,13:10,334,445.25536762189915,441.52725686786056,-3.728110754038596,580.0397067773827,579.1825104580772,-8.040468648417434,-34.97420942807192,0.8342598267336407,0.8359955661834061
pv,13:20,334,429.9306827630453,429.85500169697536,-0.07568106606993297,552.5806529635662,555.0489722893486,-8.650129298545753,-35.63517160460243,0.8485581482607675,0.8482752055629489
pv,13:30,334,404.3763259195894,405.70545578349316,1.329129863903745,523.2512229533652,525.2305130867276,-8.098267750213868,-34.661860170838686,0.8626113463906594,0.8625976652041967
pv,13:40,334,399.46731787852866,398.998531288535,-0.4687865899936696,511.50011362386323,512.8978642496302,-8.411111206159163,-34.58344157165468,0.8706049476085091,0.8708356116968671
pv,13:50,334,390.83452437981174,388.35741018423334,-2.4771141955783946,496.42325873546173,497.68537808217195,-8.653230538922221,-35.02667657834474,0.8784116654461507,0.878690771586555
pv,14:00,334,366.773994867408,364.8649334888676,-1.9090613785404003,474.28446938615576,474.2519467171809,-8.188376817792912,-34.59298755195808,0.886275571529607,0.8872127744351518
pv,14:10,334,366.5154295124037,361.3732898941305,-5.142139618273234,469.2460447493958,467.1265032342028,-7.438596321642455,-32.33766795453678,0.8862446317617497,0.8881826254332151
pv,14:20,334,358.5524599230111,352.06839694976827,-6.484062973242828,460.76916259532237,456.44233847372476,-6.742477202737325,-30.090573274149506,0.8885053645352877,0.8914824811024568
pv,14:30,334,352.7870241659539,344.71998801301123,-8.067036152942649,446.5205711626225,441.8248028438561,-6.4062606928999335,-29.214845326784893,0.8943453335324162,0.8974093158297174
pv,14:40,334,347.7180080410607,341.7625102354596,-5.955497805601112,445.7052521807193,440.73760047073745,-6.516197433704034,-29.448253941075542,0.8961092016550807,0.8991996495480896
pv,14:50,334,336.8400912318221,330.86350685312334,-5.97658437869876,433.9923210785219,428.8192762917419,-6.326435029940096,-28.797214025965822,0.9007083403763593,0.9037904159578757
pv,15:00,334,318.7909644995723,315.08190096705493,-3.709063532517348,415.10785042565846,410.9601645648334,-6.006832763045369,-27.524401003302547,0.9071923967139024,0.9097218733011875
pv,15:10,334,304.578025534645,300.46308549043454,-4.114940044210471,399.7791198964218,398.252284248449,-6.444132463644145,-27.6468265140507,0.9146043626844366,0.9158785962217821
pv,15:20,334,295.74872048759624,290.2962293177006,-5.452491169895666,386.963569650238,384.6413607993066,-6.927920230966651,-27.583582448256664,0.9215952691757408,0.9231049201516862
pv,15:30,334,280.00772027373824,271.8746305687012,-8.133089705037037,361.2302340086668,356.403238634129,-7.024978614200188,-26.87239110978573,0.9318697411084795,0.9341952571492872
pv,15:40,334,245.56869101796408,239.87889658438644,-5.689794433577646,323.2493462836836,318.89148679908016,-6.939439863130859,-26.595529785560675,0.9442845613452571,0.9462439425203558
pv,15:50,334,228.87505675791277,224.7632111429923,-4.111845614920469,301.2417133008655,297.57843743014075,-6.674737938408878,-25.87689365184668,0.9519397947815588,0.9535201020136856
pv,16:00,334,228.00886976047903,225.38615410402417,-2.622715656454858,294.2774014844091,290.5052450495089,-6.296038280581683,-24.545104047762187,0.955493639393727,0.9569927407232239
pv,16:10,334,210.37270012831473,207.80148038559437,-2.571219742720359,271.9409146625666,267.91121853977114,-5.98224041916169,-23.451806411535646,0.9620658736147606,0.963502272668957
pv,16:20,334,190.77490551753635,188.77228847274424,-2.0026170447921174,248.29289482728794,245.32465655424147,-5.872405945252326,-22.662894133584018,0.9682633335764017,0.9693001894258864
pv,16:30,334,177.1207121471343,174.68732867702334,-2.433383470110954,233.04330303305503,231.34938677906584,-5.710008554319958,-21.79344420925671,0.9722653366569569,0.972914926952489
pv,16:40,334,161.47429520958084,159.09501248773228,-2.3792827218485684,213.18469060868352,211.58780165245716,-5.11345808383232,-20.461466780566344,0.9770363891801019,0.977591010615803
pv,16:50,334,145.59287087254063,144.10612773998977,-1.4867431325508562,190.74973359756922,189.74241844243193,-4.671686441402915,-19.207954939012808,0.9815478566130937,0.9819250403555003
pv,17:00,334,132.9856982463644,133.12023978193037,0.13454153556597248,170.5404635476378,170.59046616369173,-3.7081212574850104,-17.60639111158471,0.9845709155643475,0.9847235190827578
pv,17:10,334,121.58857899914454,122.004197821517,0.4156188223724513,156.65675790515127,157.17943866082726,-0.8738583832335193,-14.804687876676102,0.9854683233757323,0.9855029916114044
pv,17:20,334,106.9079611206159,108.14450173083024,1.2365406102143481,142.50801445676274,143.46846003987048,0.07909644995722598,-14.764952147350545,0.9858797981421286,0.9858269610533728
pv,17:30,334,89.16986740804106,94.58181797017379,5.411950562132731,125.96628765943453,127.54013619747593,1.3615190146301321e-14,-15.786137820752803,0.9863150263877805,0.9861673469658412
pv,17:40,334,72.54663631308811,80.37152040430514,7.824884091217029,104.75690082393535,107.39175402967496,-0.05218857998289275,-16.38371277256858,0.9875896753866529,0.987252165520264
pv,17:50,334,57.249557142857135,66.76655144404063,9.516994301183495,84.5851673517126,88.65714642742951,0.005678699743368302,-16.313992371609473,0.9888798040709155,0.9882122368762327
pv,18:00,334,43.34666381522669,54.494132969282504,11.147469154055813,68.58314747537865,74.1194538248489,2.7230380292602644e-15,-16.188862583195494,0.9893288882163008,0.9881984072113514
pv,18:10,334,34.068300684345594,47.06459307974025,12.996292395394654,57.02859848755579,63.87375852519491,-0.0037467921300234222,-16.1151720276883,0.9880019257628744,0.9860601226465279
pv,18:20,334,25.296530153977766,39.59199452912329,14.295464375145524,44.15734472290146,52.511554736650304,0.000407827202735859,-16.05045112383906,0.986737279665944,0.983325562399142
pv,18:30,334,16.73792771599658,33.462696850605276,16.724769134608696,31.340574936194216,41.68291244178064,1.3615190146301322e-15,-15.875074856683312,0.9854562881511605,0.9787077934785356
pv,18:40,334,10.04473627031651,26.973348337038733,16.928612066722224,19.284064711484042,32.05912956817588,-0.0002690333618493459,-15.46816780083157,0.9831737158850364,0.965855701892077
pv,18:50,334,4.1889804533789565,21.0626158549476,16.873635401568645,9.146434443930275,24.973458137421922,2.9384088965136885e-05,-14.71361331573286,0.9762157827264838,0.8791915684407875
pv,19:00,334,0.18082763045337893,15.466995846874362,15.286168216420982,0.7469774807078122,19.967291615444683,-9.972063095435538e-18,-15.066005684342283,0.8363900001439064,-0.23705433839292045
pv,19:10,334,0.1739057741659538,13.830984698663439,13.657078924497485,0.4722156887183636,18.503020993727343,-1.920444824636425e-05,-13.74959845400989,0.7872818143643059,-0.05483587676646094
pv,19:20,334,0.16462600513259193,12.700237634979077,12.535611629846485,0.3478083161903895,17.173456101725346,-2.1273734603595815e-17,-12.17417290792979,0.9671225850182625,-0.37249653901117696
pv,19:30,334,0.0,11.128162678396901,11.128162678396901,0.0,15.832125520561968,0.0,-11.128162678396901,nan,nan
pv,19:40,334,0.012479298545765613,9.950230601206837,9.937751302661072,0.03390577590891168,14.594284936120124,8.082824579308102e-20,-9.942072585809061,0.7873483208887725,-0.11086543302305628
pv,19:50,334,0.011810350727117194,8.867448717844391,8.855638367117274,0.024972114914039032,13.424182886417261,-6.648042063623692e-19,-8.815049333755427,0.9671302684498334,-0.38812427375191383
pv,20:00,334,0.0,7.796095841420563,7.796095841420563,0.0,12.32326859860421,0.0,-7.796095841420563,nan,nan
pv,20:10,334,0.0008902480752780153,6.847996359776984,6.847106111701707,0.0024507284429357524,11.295758949733106,-2.7267360026581547e-20,-6.8472697900592765,0.785394893575313,-0.1453805851175345
pv,20:20,334,0.0008409751924721984,5.957752655115747,5.956911679923275,0.0018001035314503095,10.344084834972008,-8.310052579529615e-20,-5.95379854048786,0.9669656314991212,-0.32207283902756645
pv,20:30,334,0.0,5.136268205514172,5.136268205514172,0.0,9.47376400371326,0.0,-5.136268205514172,nan,nan
pv,20:40,334,5.543199315654405e-05,4.386828130040874,4.386772698047717,0.00022562796803244592,8.688078358666255,9.738342866636267e-22,-4.386760208740617,0.4311541795036359,-0.11041570859839422
pv,20:50,334,5.620188195038494e-05,3.715247627489709,3.7151914256077583,0.0001801767025458365,7.9902939722628545,0.0,-3.7149968319379556,0.9331035572061425,-0.20906258218792093
pv,21:00,334,0.0,3.126375322059239,3.126375322059239,0.0,7.3774603567040735,0.0,-3.126375322059239,nan,nan
pv,21:10,334,0.0,2.618353008847727,2.618353008847727,0.0,6.844612201434587,0.0,-2.618353008847727,nan,nan
pv,21:20,334,0.0,2.208203609982683,2.208203609982683,0.0,6.38504450889262,0.0,-2.208203609982683,nan,nan
pv,21:30,334,0.0,1.8947859287996034,1.8947859287996034,0.0,5.988872359268427,0.0,-1.8947859287996034,nan,nan
pv,21:40,334,0.0,1.677848259709782,1.677848259709782,0.0,5.642283445051567,0.0,-1.677848259709782,nan,nan
pv,21:50,334,0.0,1.5211028683462062,1.5211028683462062,0.0,5.3329005207150555,0.0,-1.5211028683462062,nan,nan
pv,22:00,334,0.0,1.3946509871840234,1.3946509871840234,0.0,5.055016796403066,0.0,-1.3946509871840234,nan,nan
pv,22:10,334,0.0,1.28740559333842,1.28740559333842,0.0,4.8057936152900735,0.0,-1.28740559333842,nan,nan
pv,22:20,334,0.0,1.199363708224043,1.199363708224043,0.0,4.58257097261033,0.0,-1.199363708224043,nan,nan
pv,22:30,334,0.0,1.123435300602721,1.123435300602721,0.0,4.383560633874706,0.0,-1.123435300602721,nan,nan
pv,22:40,334,0.0,1.0592685822488057,1.0592685822488057,0.0,4.207355224112392,0.0,-1.0592685822488057,nan,nan
pv,22:50,334,0.0,1.0025169835934045,1.0025169835934045,0.0,4.053286256819132,0.0,-1.0025169835934045,nan,nan
pv,23:00,334,0.0,0.9553673639389311,0.9553673639389311,0.0,3.9206141610010135,0.0,-0.9553673639389311,nan,nan
pv,23:10,334,0.0,0.9156821277359183,0.9156821277359183,0.0,3.808643612029835,0.0,-0.9156821277359183,nan,nan
pv,23:20,334,0.0,0.8831865356774676,0.8831865356774676,0.0,3.7168144265651337,0.0,-0.8831865356774676,nan,nan
pv,23:30,334,0.0,0.8585028155382196,0.8585028155382196,0.0,3.644668417022732,0.0,-0.8585028155382196,nan,nan
pv,23:40,334,0.0,0.8411630221773091,0.8411630221773091,0.0,3.5916850997569805,0.0,-0.8411630221773091,nan,nan
pv,23:50,334,0.0,0.8294880979974698,0.8294880979974698,0.0,3.557628981520485,0.0,-0.8294880979974698,nan,nan
pv,24:00,334,0.0,0.8235002668804388,0.8235002668804388,0.0,3.54233812236639,0.0,-0.8235002668804388,nan,nan
